order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_estimated_delivery_date,customer_state,total_price,total_frieght,item_count,target,is_late
2017-05-16 07:54:03,2017-05-18 02:30:30,2017-05-18 12:32:31,2017-06-07,SP,39.99,17.6,1,7,0
2018-01-23 17:23:34,2018-01-24 16:14:24,2018-01-30 11:05:08,2018-02-26,RS,64.49,16.21,1,20,0
2017-11-26 11:08:25,2017-11-26 11:15:34,2017-11-27 22:04:11,2017-12-21,MG,499.9,48.87,1,16,0
2018-06-06 09:50:45,2018-06-06 10:15:20,2018-06-07 13:15:00,2018-07-26,RJ,34.99,15.23,1,11,0
2017-09-21 19:06:49,2017-09-21 19:24:22,2017-09-25 19:07:55,2017-10-13,SP,25.9,11.85,1,12,0
2018-08-09 20:10:29,2018-08-09 20:25:12,2018-08-16 14:21:00,2018-08-28,SP,95.0,13.33,1,6,0
2018-03-02 00:15:24,2018-03-03 00:40:27,2018-03-05 18:19:04,2018-04-04,RJ,139.9,16.74,1,29,0
2018-05-08 18:49:32,2018-05-09 03:55:22,2018-05-09 13:45:00,2018-05-25,ES,66.3,15.34,1,8,0
2017-10-03 20:39:34,2017-10-04 20:49:32,2017-10-05 18:27:32,2017-10-27,SC,29.0,14.1,1,3,0
2018-03-11 00:12:14,2018-03-11 00:28:02,2018-03-14 01:28:30,2018-04-02,MA,24.99,22.85,1,12,0
2018-04-16 21:52:12,2018-04-16 22:32:38,2018-04-17 20:21:23,2018-05-07,PR,199.0,34.93,1,8,0
2017-11-08 15:52:48,2017-11-10 12:56:06,2017-11-16 21:22:55,2017-12-01,SP,23.99,11.85,1,5,0
2017-09-02 10:04:34,2017-09-02 10:24:13,2017-09-04 22:19:05,2017-10-02,BA,67.0,16.91,1,8,0
2017-07-13 22:45:36,2017-07-13 22:55:20,2017-07-14 20:21:23,2017-08-02,SP,220.0,13.04,1,11,0
2017-11-28 23:04:53,2017-11-28 23:12:31,2017-11-29 20:18:53,2017-12-26,PE,59.0,17.69,1,16,0
2017-02-20 13:43:53,2017-02-20 13:50:22,2017-02-22 12:51:38,2017-03-17,SP,82.99,11.16,1,1,0
2018-08-17 15:57:10,2018-08-17 16:10:14,2018-08-17 14:56:00,2018-09-19,PI,129.9,84.68,1,8,0
2018-07-16 21:46:38,2018-07-16 21:55:17,2018-07-19 06:06:00,2018-08-07,RS,149.0,27.34,1,5,0
2017-09-05 21:04:35,2017-09-07 02:50:37,2017-09-11 21:48:37,2017-10-05,RS,89.9,16.39,1,14,0
2017-05-28 11:49:27,2017-05-28 12:02:42,2017-05-29 07:39:56,2017-06-23,GO,109.99,38.29,1,15,0
2018-04-26 10:38:43,2018-04-27 03:51:11,2018-04-27 15:02:00,2018-05-22,GO,35.0,11.42,1,10,0
2018-02-05 09:06:12,2018-02-07 02:52:32,2018-02-26 18:09:38,2018-03-06,MG,87.85,17.86,1,24,1
2018-02-05 14:28:30,2018-02-07 03:10:21,2018-02-07 20:28:31,2018-03-12,PI,19.9,42.38,1,21,0
2018-06-01 17:16:28,2018-06-01 17:31:25,2018-06-04 14:11:00,2018-07-04,SP,49.0,50.21,1,1,0
2018-01-21 22:29:03,2018-01-22 14:17:58,2018-01-24 17:58:56,2018-02-14,SP,55.0,12.73,1,5,0
2017-10-10 08:50:08,2017-10-10 09:14:11,2017-10-11 15:47:53,2017-10-30,RJ,69.9,17.74,1,14,0
2018-05-21 12:28:26,2018-05-21 15:34:26,2018-05-22 12:44:00,2018-06-11,GO,39.69,22.93,1,15,0
2018-05-22 13:36:02,2018-05-22 13:54:37,2018-05-25 13:25:00,2018-06-29,RJ,47.9,15.23,1,14,0
2017-09-17 20:12:09,2017-09-17 20:25:59,2017-09-18 15:26:48,2017-10-06,MG,19.99,16.11,1,7,0
2017-09-05 18:26:23,2017-09-05 18:43:53,2017-09-08 20:22:04,2017-09-18,SP,149.9,12.25,1,2,0
2017-05-28 11:16:32,2017-05-28 11:30:15,2017-05-29 09:45:37,2017-06-21,RS,44.9,15.1,1,4,0
2017-03-27 13:48:42,2017-03-27 14:02:39,2017-03-27 14:25:02,2017-04-20,ES,205.81,18.28,1,8,0
2017-11-24 17:41:54,2017-11-24 21:12:50,2017-12-16 16:33:14,2017-12-14,SP,139.99,32.01,1,10,1
2018-05-02 22:55:12,2018-05-03 00:04:47,2018-05-03 16:38:00,2018-05-15,SP,39.99,7.39,1,3,0
2018-08-15 09:27:37,2018-08-17 03:10:22,2018-08-18 08:54:00,2018-08-30,PR,54.9,19.57,1,6,0
2018-08-21 13:33:58,2018-08-21 13:51:02,2018-08-27 14:50:00,2018-08-27,SP,109.9,9.52,1,2,1
2018-02-04 13:52:54,2018-02-04 14:10:26,2018-02-06 20:07:20,2018-03-06,MS,29.9,15.1,1,14,0
2018-04-07 17:28:00,2018-04-07 17:35:19,2018-04-11 20:51:46,2018-04-27,MG,758.73,93.76,1,19,1
2017-07-20 13:58:31,2017-07-22 06:42:42,2017-07-26 15:37:46,2017-08-08,SP,144.94,18.73,1,1,0
2018-07-18 15:34:47,2018-07-18 15:50:13,2018-07-23 17:10:00,2018-07-31,SP,21.2,7.41,1,2,0
2018-02-03 08:34:52,2018-02-03 08:49:59,2018-02-06 22:48:29,2018-02-22,SP,54.9,8.72,1,7,0
2017-12-09 19:37:31,2017-12-09 20:10:14,2017-12-13 17:15:36,2018-01-08,ES,58.0,16.17,1,21,0
2018-03-29 19:07:52,2018-03-29 19:27:51,2018-04-05 15:52:00,2018-05-02,RS,184.9,34.83,1,8,0
2018-07-31 17:11:15,2018-07-31 17:44:29,2018-08-02 08:23:00,2018-08-22,RJ,70.0,32.88,2,4,0
2017-11-14 14:56:37,2017-11-14 15:08:15,2017-11-17 21:32:35,2017-12-11,SP,98.9,16.45,1,7,0
2018-06-24 14:42:41,2018-06-24 14:55:05,2018-06-25 14:50:00,2018-07-24,RS,18.0,18.23,1,11,0
2018-08-19 14:19:27,2018-08-21 04:50:22,2018-08-23 07:59:00,2018-08-31,SP,179.0,18.38,1,5,0
2017-12-06 18:42:31,2017-12-07 03:14:21,2017-12-08 23:51:57,2018-01-04,MG,13.65,15.1,1,12,0
2017-02-02 02:33:08,2017-02-02 02:45:24,2017-02-02 18:09:33,2017-03-13,PA,139.8,53.5,2,10,0
2018-04-12 14:26:22,2018-04-14 02:31:41,2018-04-17 16:38:36,2018-05-07,SP,119.0,54.59,1,6,0
2018-06-13 22:04:23,2018-06-13 22:38:47,2018-06-14 12:49:00,2018-07-05,SP,69.0,42.3,1,11,0
2018-03-08 23:05:51,2018-03-10 03:48:50,2018-03-14 21:48:33,2018-04-02,DF,94.9,19.35,1,12,0
2018-04-09 18:26:35,2018-04-09 18:35:20,2018-04-10 19:08:51,2018-04-25,SP,80.99,11.19,1,1,0
2017-04-30 12:13:24,2017-04-30 12:25:26,2017-05-04 13:23:23,2017-06-02,MA,55.5,22.32,1,26,0
2017-10-02 01:20:30,2017-10-04 02:49:18,2017-10-09 15:00:06,2017-11-10,RO,24.9,21.15,1,11,0
2017-08-01 09:48:08,2017-08-01 10:05:21,2017-08-04 18:17:27,2017-08-29,RS,149.99,17.9,1,14,0
2018-07-31 23:12:01,2018-08-02 06:35:11,2018-08-02 15:21:00,2018-08-10,SP,134.97,27.21,3,4,0
2017-03-21 21:35:11,2017-03-21 21:35:11,2017-03-23 15:22:33,2017-04-17,RJ,75.0,14.7,1,6,0
2018-08-04 13:56:31,2018-08-04 14:30:58,2018-08-06 15:24:00,2018-08-16,MG,54.48,23.84,2,2,0
2018-02-06 23:21:49,2018-02-07 11:55:53,2018-02-14 22:22:56,2018-03-13,PB,110.99,43.19,1,12,0
2017-04-26 19:37:53,2017-04-26 19:45:18,2017-04-27 13:47:35,2017-05-26,MG,45.49,14.52,1,10,0
2018-05-02 22:43:09,2018-05-04 04:11:39,2018-05-07 12:31:00,2018-05-25,SP,102.0,13.15,1,3,0
2017-05-10 15:51:43,2017-05-11 06:35:29,2017-05-11 09:44:50,2017-05-30,MG,99.99,17.95,1,6,0
2017-09-23 13:04:31,2017-09-23 13:15:18,2017-09-25 19:29:09,2017-10-20,SC,49.9,15.1,1,4,0
2017-02-05 19:46:40,2017-02-05 20:02:28,2017-02-06 11:50:53,2017-03-01,SP,49.9,12.93,1,10,0
2018-07-03 17:26:19,2018-07-05 16:24:54,2018-07-04 14:56:00,2018-07-16,SP,27.9,7.94,1,2,0
2018-05-13 20:53:23,2018-05-13 21:12:49,2018-05-14 14:58:00,2018-05-23,SP,149.9,12.14,1,1,0
2018-08-06 18:45:01,2018-08-07 06:45:09,2018-08-08 16:18:00,2018-08-30,SE,1349.0,131.73,1,9,0
2018-03-18 22:58:56,2018-03-19 22:55:28,2018-03-20 17:22:02,2018-04-05,SP,169.99,19.09,1,2,0
2017-03-04 11:39:18,2017-03-07 03:45:25,2017-03-14 07:54:02,2017-03-27,RJ,40.0,14.52,1,6,0
2018-02-04 22:22:06,2018-02-04 22:30:33,2018-02-06 00:07:45,2018-02-21,SP,20.0,7.78,1,2,0
2018-03-29 15:27:16,2018-03-29 15:53:33,2018-04-03 23:25:19,2018-04-20,RJ,37.99,18.23,1,12,0
2018-04-20 19:57:54,2018-04-24 19:24:57,2018-04-23 16:19:08,2018-05-24,PR,499.99,21.38,1,9,0
2017-07-17 20:38:23,2017-07-18 06:10:36,2017-07-18 12:17:08,2017-08-04,SP,79.9,12.9,1,9,0
2017-05-20 15:07:59,2017-05-20 15:32:12,2017-05-22 14:43:18,2017-06-02,RJ,139.9,8.39,1,0,0
2018-03-23 10:56:08,2018-03-23 11:05:33,2018-03-26 18:12:08,2018-04-26,RJ,99.9,19.67,1,11,0
2018-05-15 17:08:37,2018-05-15 17:37:35,2018-05-17 15:46:00,2018-06-25,RJ,100.0,15.58,1,5,0
2018-02-07 20:57:16,2018-02-07 22:00:24,2018-02-17 00:37:56,2018-03-15,PE,60.0,17.7,1,11,0
2017-01-24 00:22:40,2017-01-25 02:42:31,2017-02-03 10:00:52,2017-03-03,PR,23.9,14.52,1,4,0
2017-11-21 14:01:29,2017-11-21 14:10:32,2017-11-27 23:31:29,2017-12-12,BA,99.0,27.54,1,21,1
2017-05-11 18:30:17,2017-05-11 18:43:05,2017-05-19 17:52:04,2017-05-29,SP,112.99,17.53,1,3,0
2018-08-08 16:32:08,2018-08-08 16:45:21,2018-08-09 15:53:00,2018-08-16,SP,32.99,7.49,1,1,0
2018-07-18 13:52:45,2018-07-18 14:05:18,2018-07-19 13:06:00,2018-08-09,PE,155.32,43.37,1,8,0
2018-04-24 09:01:22,2018-04-24 17:44:20,2018-04-25 12:45:00,2018-05-10,SP,67.0,11.15,1,1,0
2017-12-14 10:15:47,2017-12-16 02:36:40,2018-01-09 17:14:52,2018-01-19,SP,559.0,37.27,1,41,1
2018-01-17 00:21:53,2018-01-17 00:33:20,2018-01-17 18:12:28,2018-02-05,RN,34.0,8.27,1,4,0
2017-04-29 12:50:26,2017-05-04 11:42:47,2017-05-11 09:26:47,2017-06-08,PB,476.5,27.83,1,8,0
2018-07-19 18:05:03,2018-07-21 03:10:22,2018-07-23 11:26:00,2018-08-07,ES,139.0,20.16,1,7,0
2017-11-24 20:58:59,2017-11-24 23:56:26,2017-11-28 21:46:49,2017-12-22,BA,6.0,16.79,1,9,0
2018-01-14 18:51:21,2018-01-15 10:10:57,2018-01-16 20:03:42,2018-02-07,SP,89.99,12.97,1,5,0
2018-03-01 10:25:26,2018-03-01 10:49:47,2018-03-12 16:29:47,2018-04-04,SP,89.98,19.51,1,9,0
2018-01-30 21:03:55,2018-01-30 21:15:35,2018-02-02 00:03:09,2018-02-22,MG,99.0,56.99,1,14,0
2018-04-30 19:02:40,2018-05-01 02:36:42,2018-05-02 07:20:00,2018-05-22,SP,149.9,25.18,1,7,0
2018-01-22 07:25:23,2018-01-22 14:12:23,2018-01-26 21:58:42,2018-02-06,SP,149.0,8.3,1,3,0
2018-07-15 10:46:26,2018-07-15 10:55:16,2018-07-31 13:00:00,2018-08-06,ES,86.0,15.7,1,9,1
2018-06-09 15:07:45,2018-06-09 15:39:54,2018-06-11 14:43:00,2018-06-20,SP,29.8,8.82,1,1,0
2018-04-22 15:57:59,2018-04-24 19:02:24,2018-04-23 22:58:36,2018-05-16,SP,78.0,12.99,1,8,0
2018-06-16 16:17:45,2018-06-16 16:38:47,2018-06-18 15:56:00,2018-07-18,SP,39.9,13.62,1,3,0
2017-11-05 16:29:42,2017-11-07 07:30:29,2017-11-09 20:51:27,2017-12-01,SC,28.99,15.1,1,12,0
2017-02-13 00:18:48,2017-02-13 00:32:03,2017-02-13 13:10:46,2017-03-24,SP,19.9,14.52,1,9,0
2018-02-26 12:19:50,2018-02-26 12:30:44,2018-02-28 21:58:33,2018-04-02,SC,26.54,16.11,1,8,0
2018-02-22 20:26:17,2018-02-22 20:45:30,2018-02-24 00:41:52,2018-03-20,BA,46.88,19.59,1,17,0
2017-12-15 22:51:28,2017-12-15 23:11:42,2017-12-18 19:15:09,2018-01-15,SP,199.8,30.92,2,5,0
2018-06-10 23:18:48,2018-06-10 23:37:38,2018-06-12 14:15:00,2018-07-04,SC,110.32,18.65,1,14,0
2017-12-05 17:12:11,2017-12-05 18:04:56,2017-12-11 23:46:53,2017-12-21,MG,135.0,15.15,1,0,0
2017-12-03 23:49:53,2017-12-04 00:01:35,2017-12-04 22:06:58,2017-12-27,SP,51.6,12.7,1,3,0
2017-08-15 12:42:34,2017-08-15 13:10:19,2017-08-16 17:29:47,2017-08-28,SP,125.98,23.46,2,6,0
2017-03-01 10:03:51,2017-03-01 10:15:21,2017-03-03 14:34:44,2017-03-20,SP,169.0,18.47,1,5,0
2017-03-07 14:25:03,2017-03-09 02:51:05,2017-03-10 10:47:19,2017-03-28,SP,84.99,14.76,1,7,0
2018-05-12 07:21:13,2018-05-12 07:35:42,2018-05-14 14:59:00,2018-06-04,SP,334.99,24.92,1,4,0
2017-06-06 15:19:21,2017-06-06 15:35:14,2017-06-09 15:47:55,2017-07-04,SP,16.9,11.85,1,6,0
2017-02-14 14:24:24,2017-02-14 14:35:26,2017-02-17 12:47:47,2017-03-21,GO,39.9,17.35,1,14,0
2017-04-19 14:52:12,2017-04-19 16:02:10,2017-04-20 09:35:30,2017-05-23,RJ,254.9,15.95,1,22,0
2018-02-28 16:55:28,2018-02-28 17:10:57,2018-03-02 23:33:13,2018-03-26,SC,19.9,15.1,1,11,0
2017-09-30 16:58:08,2017-09-30 17:14:10,2017-10-02 18:46:27,2017-10-31,RS,47.33,16.11,1,4,0
2017-06-12 12:05:41,2017-06-12 13:07:22,2017-06-13 16:37:23,2017-07-05,RJ,379.99,17.42,1,5,0
2018-04-30 22:07:49,2018-05-01 03:32:36,2018-05-02 12:21:00,2018-06-08,RJ,58.0,30.46,2,23,0
2018-06-29 09:09:19,2018-06-29 09:31:34,2018-07-02 15:54:00,2018-07-13,SP,49.9,7.61,1,1,0
2018-07-12 12:05:23,2018-07-12 12:15:23,2018-07-13 10:04:00,2018-07-20,SC,149.0,18.36,1,1,0
2018-06-30 20:14:09,2018-06-30 20:30:03,2018-07-03 10:53:00,2018-07-25,SP,33.0,13.81,1,3,0
2018-08-05 18:48:07,2018-08-07 14:35:13,2018-08-13 09:24:00,2018-08-17,SP,18.0,7.39,1,1,0
2018-07-19 19:29:41,2018-07-19 19:43:20,2018-07-20 12:12:00,2018-08-06,MG,77.9,23.35,1,5,0
2018-03-16 13:57:53,2018-03-16 14:10:57,2018-03-20 23:17:42,2018-04-11,SP,26.74,18.23,1,13,0
2017-03-10 23:40:38,2017-03-10 23:40:38,2017-03-22 08:17:45,2017-04-25,PE,730.0,193.63,1,7,0
2017-08-04 10:08:27,2017-08-05 02:55:16,2017-08-08 15:43:09,2017-08-28,MG,234.0,96.66,6,6,0
2018-05-11 20:03:19,2018-05-11 20:17:03,2018-05-15 15:54:00,2018-05-24,SP,169.9,9.3,1,2,0
2018-03-06 17:46:12,2018-03-06 18:10:23,2018-03-07 22:16:45,2018-04-20,ES,28.9,19.95,1,13,0
2018-02-01 00:35:39,2018-02-01 03:11:50,2018-02-02 16:03:58,2018-03-01,MG,165.0,16.91,1,12,0
2018-07-31 01:14:22,2018-07-31 01:44:30,2018-07-31 15:07:00,2018-08-09,SP,78.0,7.81,1,1,0
2017-09-08 14:04:54,2017-09-08 14:24:05,2017-09-18 22:04:39,2017-09-25,SP,29.35,9.34,1,1,0
2017-09-21 15:30:39,2017-09-21 15:44:17,2017-09-22 19:50:09,2017-10-19,MG,99.0,41.08,1,13,0
2018-04-25 14:50:56,2018-04-25 15:12:16,2018-04-26 13:24:00,2018-05-24,RS,200.0,16.28,1,11,0
2017-07-18 13:51:37,2017-07-18 14:05:24,2017-07-20 20:22:22,2017-08-11,RS,39.9,17.6,1,12,0
2017-04-20 18:41:33,2017-04-20 18:55:20,2017-04-24 11:11:20,2017-05-17,SP,17.99,10.96,1,18,0
2017-02-28 18:07:55,2017-02-28 19:19:47,2017-03-01 08:50:46,2017-03-30,BA,72.9,22.44,1,19,0
2018-08-23 17:25:48,2018-08-25 04:05:12,2018-08-27 12:39:00,2018-08-28,SP,32.99,7.49,1,1,1
2018-05-02 23:52:45,2018-05-04 03:31:48,2018-05-10 15:36:00,2018-05-24,PR,105.0,8.35,1,4,0
2018-02-14 18:47:47,2018-02-14 19:00:28,2018-02-15 13:23:31,2018-03-15,RS,139.9,15.73,1,20,0
2018-08-04 17:54:31,2018-08-04 18:15:12,2018-08-15 11:18:00,2018-08-09,SP,7.5,7.39,1,1,1
2017-11-24 21:50:35,2017-11-25 00:20:24,2017-11-27 15:06:15,2017-12-29,PE,129.0,26.1,1,37,1
2018-02-26 15:21:10,2018-02-26 15:35:38,2018-02-27 20:18:40,2018-03-16,SP,204.0,14.45,1,6,0
2018-02-16 17:52:56,2018-02-16 18:26:54,2018-02-19 22:56:45,2018-03-13,MG,229.69,18.86,1,16,0
2018-01-15 10:48:10,2018-01-15 10:57:19,2018-01-16 00:57:52,2018-02-07,RS,167.0,15.92,1,3,0
2018-02-21 10:01:03,2018-02-21 12:27:59,2018-02-21 21:23:06,2018-03-21,MG,299.99,51.97,1,14,0
2017-11-12 12:45:40,2017-11-12 12:55:52,2017-11-16 19:34:27,2017-11-27,SP,12.3,7.78,1,6,0
2017-08-20 13:43:32,2017-08-20 13:55:12,2017-08-21 21:25:04,2017-09-13,SP,59.0,15.16,1,3,0
2017-11-10 13:17:12,2017-11-10 13:30:42,2017-11-13 14:02:42,2017-12-13,MG,349.9,20.02,1,9,0
2017-02-12 00:31:17,2017-02-12 00:44:17,2017-02-13 13:46:14,2017-03-14,SC,46.0,14.52,1,10,0
2018-07-23 14:20:59,2018-07-23 15:40:17,2018-07-25 12:27:00,2018-08-02,SP,188.7,34.38,3,1,0
2018-01-08 13:05:42,2018-01-10 10:33:00,2018-01-10 18:04:44,2018-01-24,SP,99.9,9.51,1,2,0
2017-03-06 23:35:03,2017-03-06 23:50:19,2017-03-08 12:41:31,2017-03-23,SP,42.99,10.96,1,5,0
2018-06-25 20:01:01,2018-06-26 20:07:46,2018-06-27 10:33:00,2018-07-23,SC,409.0,59.63,1,7,0
2017-12-26 16:38:25,2017-12-26 16:49:27,2017-12-27 21:59:58,2018-01-24,BA,13.99,15.79,1,27,0
2017-09-13 18:05:37,2017-09-13 18:25:13,2017-09-21 20:18:15,2017-09-29,SP,121.9,13.87,1,3,0
2018-04-16 20:33:44,2018-04-17 14:11:30,2018-04-18 21:50:55,2018-05-16,PB,139.8,0.0,2,19,0
2017-10-31 15:26:06,2017-10-31 16:31:14,2017-11-01 16:07:38,2017-11-22,RJ,129.8,28.29,1,30,1
2017-11-18 13:16:48,2017-11-18 13:30:42,2017-11-22 19:52:08,2017-12-01,SP,169.9,10.0,1,2,0
2017-06-02 18:30:34,2017-06-03 14:30:13,2017-06-07 14:28:03,2017-06-27,RJ,31.0,15.1,1,6,0
2017-06-01 00:41:00,2017-06-01 01:35:20,2017-06-01 15:26:17,2017-06-23,SP,89.9,12.13,1,6,0
2017-08-15 22:56:06,2017-08-17 00:31:26,2017-08-18 13:28:55,2017-09-12,SC,23.99,15.1,1,17,0
2017-12-12 14:41:34,2017-12-12 14:52:26,2017-12-14 22:55:09,2018-01-05,SP,50.9,12.7,1,7,0
2017-10-26 19:14:51,2017-10-26 19:26:35,2017-10-27 18:14:06,2017-11-24,RJ,179.8,35.76,2,7,0
2017-11-24 17:27:47,2017-11-24 20:56:32,2017-11-29 17:29:57,2017-12-19,MG,29.5,17.6,1,6,0
2017-10-11 00:28:36,2017-10-11 01:04:18,2017-10-13 13:41:27,2017-11-03,SC,59.9,17.67,1,7,0
2017-04-28 20:12:50,2017-04-29 06:35:38,2017-05-02 15:11:36,2017-06-06,PE,419.9,27.43,1,13,0
2018-05-14 05:59:07,2018-05-15 05:32:33,2018-05-16 08:15:00,2018-05-30,RJ,180.0,14.25,1,1,0
2018-07-09 11:20:01,2018-07-09 11:30:18,2018-07-10 12:08:00,2018-08-02,BA,15.99,38.64,1,14,0
2018-08-17 15:14:20,2018-08-17 15:29:37,2018-08-22 14:52:00,2018-09-05,SP,187.0,45.11,1,5,0
2018-04-08 15:41:03,2018-04-08 15:55:18,2018-04-13 00:03:30,2018-05-11,RJ,57.0,22.98,1,3,0
2018-04-07 17:52:04,2018-04-07 18:08:18,2018-04-09 20:17:56,2018-04-19,SP,48.9,9.26,1,1,0
2017-07-10 19:10:58,2017-07-12 02:15:24,2017-07-12 16:37:30,2017-07-31,SP,213.0,14.51,1,6,0
2017-10-10 16:30:04,2017-10-10 16:49:25,2017-10-14 15:38:49,2017-11-03,SC,25.0,16.79,1,6,0
2018-08-02 12:06:03,2018-08-02 13:04:15,2018-08-03 15:41:00,2018-08-07,SP,49.0,7.6,1,2,0
2017-12-22 09:52:12,2017-12-22 10:10:50,2017-12-22 19:13:44,2018-01-18,SP,67.9,11.98,1,4,0
2018-04-26 15:03:57,2018-04-28 02:35:14,2018-04-30 15:24:00,2018-05-25,MG,176.0,32.48,2,10,0
2018-03-07 17:10:15,2018-03-07 17:31:43,2018-03-09 20:31:53,2018-03-26,MG,180.0,16.14,1,10,0
2018-05-01 15:58:00,2018-05-02 16:19:48,2018-05-07 13:23:00,2018-05-28,RJ,99.0,23.62,1,8,0
2018-02-05 10:26:45,2018-02-05 10:50:01,2018-02-06 22:43:00,2018-03-02,PR,13.65,14.1,1,12,0
2018-03-20 09:23:20,2018-03-20 09:35:34,2018-03-27 20:03:07,2018-04-17,SP,193.0,18.93,1,5,0
2017-09-24 23:32:52,2017-09-25 23:49:16,2017-09-26 16:46:36,2017-10-17,SP,89.9,12.13,1,3,0
2018-05-15 22:07:28,2018-05-15 22:33:51,2018-05-18 12:04:00,2018-06-01,SP,65.6,13.82,1,10,0
2017-09-15 13:51:21,2017-09-15 14:10:28,2017-09-15 20:04:55,2017-10-05,SP,359.9,18.28,1,4,0
2018-07-19 19:19:14,2018-07-19 19:30:14,2018-07-23 17:30:00,2018-08-03,SP,25.99,12.84,1,7,0
2017-06-12 23:07:11,2017-06-12 23:15:13,2017-06-13 16:22:46,2017-07-05,MG,38.99,14.1,1,6,0
2017-10-27 10:32:51,2017-10-27 10:48:26,2017-10-27 19:40:08,2017-11-22,SP,198.0,15.14,1,7,0
2018-03-07 18:58:59,2018-03-07 19:15:29,2018-03-09 00:30:48,2018-03-23,SP,49.77,12.79,1,13,0
2018-02-20 16:46:08,2018-02-20 17:10:34,2018-02-23 23:33:49,2018-03-12,MG,109.95,13.79,1,6,0
2017-12-04 14:58:14,2017-12-04 17:32:09,2017-12-05 18:13:44,2017-12-28,ES,259.77,15.57,1,6,0
2018-04-09 17:09:08,2018-04-10 22:29:39,2018-04-17 21:23:15,2018-05-09,BA,35.0,22.06,1,14,0
2017-10-12 10:40:18,2017-10-12 10:56:11,2017-10-19 17:28:25,2017-11-03,SP,13.9,11.85,1,4,0
2018-07-25 14:53:58,2018-07-25 15:05:10,2018-07-25 16:35:00,2018-08-08,PR,119.0,35.9,1,20,1
2017-07-15 20:34:24,2017-07-18 06:10:25,2017-07-20 13:22:28,2017-08-16,BA,193.0,23.67,1,27,1
2017-02-11 12:25:50,2017-02-11 19:31:52,2017-02-16 14:36:07,2017-03-24,MG,49.9,14.52,1,7,0
2017-08-13 20:03:35,2017-08-13 20:15:19,2017-08-14 20:05:01,2017-08-25,PR,69.9,8.11,1,0,0
2017-06-28 18:00:11,2017-06-29 10:05:16,2017-06-29 14:44:39,2017-07-20,MG,69.99,17.74,1,6,0
2018-04-16 08:28:14,2018-04-16 08:51:19,2018-04-19 11:03:29,2018-05-02,SP,53.99,7.39,1,1,0
2018-03-16 17:25:45,2018-03-16 17:49:58,2018-03-19 19:04:14,2018-04-04,SP,47.9,13.71,1,3,0
2018-02-18 14:07:08,2018-02-20 07:07:10,2018-02-20 21:07:29,2018-03-22,PA,37.5,17.63,1,27,0
2018-08-04 20:35:03,2018-08-04 20:45:25,2018-08-07 12:38:00,2018-08-16,SP,12.0,12.79,1,6,0
2017-11-27 15:38:28,2017-11-27 15:58:33,2017-11-29 19:12:41,2017-12-19,MG,56.99,16.16,1,20,1
2017-07-29 11:35:44,2017-07-31 10:05:46,2017-08-04 16:22:21,2017-08-28,MG,124.9,27.41,1,7,0
2017-12-10 01:35:00,2017-12-10 01:50:18,2017-12-11 12:10:04,2018-01-08,SP,63.72,17.7,1,8,0
2017-12-20 00:33:29,2017-12-20 00:50:48,2017-12-21 22:15:47,2018-01-15,SP,93.9,12.16,1,5,0
2018-01-26 15:23:41,2018-01-26 15:40:20,2018-02-01 22:31:58,2018-02-09,MG,133.0,19.82,1,1,0
2018-03-11 22:12:21,2018-03-12 07:08:04,2018-03-13 20:08:30,2018-04-04,BA,22.9,22.06,1,33,1
2018-01-14 23:22:38,2018-01-14 23:31:31,2018-01-16 21:10:15,2018-02-16,RJ,194.9,16.11,1,29,0
2018-03-27 21:24:05,2018-03-29 03:29:01,2018-03-29 22:22:22,2018-04-20,SC,32.0,15.23,1,9,0
2017-08-05 20:30:38,2017-08-05 21:03:31,2017-08-08 19:49:41,2017-08-18,SP,109.9,34.93,1,2,0
2017-12-06 11:15:02,2017-12-06 12:03:45,2017-12-12 18:05:22,2018-01-04,PR,24.49,15.1,1,15,0
2018-07-24 16:26:24,2018-07-25 02:50:16,2018-08-07 08:45:00,2018-08-22,TO,79.9,38.83,1,9,0
2017-11-09 14:56:12,2017-11-09 15:07:12,2017-11-10 16:07:50,2017-12-04,GO,28.9,15.79,1,13,0
2017-05-05 13:42:09,2017-05-05 13:55:23,2017-05-11 09:23:59,2017-06-01,MS,59.9,19.01,1,5,0
2017-12-09 17:59:47,2017-12-09 18:10:44,2017-12-14 13:33:06,2018-01-12,PE,65.9,28.86,1,21,0
2017-11-27 12:26:08,2017-11-27 12:34:30,2017-11-28 20:52:01,2017-12-11,SP,29.99,8.27,1,1,0
2018-05-26 14:29:06,2018-05-27 14:30:25,2018-05-28 12:32:00,2018-06-29,SP,69.9,12.93,1,9,0
2018-05-28 17:01:26,2018-05-29 03:55:15,2018-05-29 15:18:00,2018-06-28,SP,79.9,13.92,1,7,0
2018-05-03 19:00:13,2018-05-05 02:53:46,2018-05-07 13:43:00,2018-05-23,MG,120.0,15.72,1,4,0
2018-05-06 19:01:58,2018-05-07 09:32:45,2018-05-09 10:24:00,2018-05-17,SP,57.89,11.15,1,2,0
2017-12-19 00:59:47,2017-12-19 02:50:39,2017-12-20 19:42:18,2018-01-12,RJ,169.9,15.95,1,5,0
2017-11-24 22:18:26,2017-11-25 01:16:26,2017-11-28 23:06:30,2017-12-19,RJ,89.9,21.12,1,22,1
